category,profile,variable,variablename,dataset,year,is_most_recent,geotype,numGeoids,base,comparison_cv,comparison_m,comparison_percent,comparison_percent_m,comparison_sum,cv,m,difference_sum,difference_percent,difference_m,difference_percent_m,previous_sum,change_sum,change_percent,change_m,change_percent_m,change_percentage_point,change_percentage_point_m,change_significant,change_percent_significant,change_percentage_point_significant,notinprofile,percent,percent_m,previous_percent,percent_significant,producttype,release_year,significant,is_reliable,comparison_is_reliable,sum,unittype,special
languageSpokenAtHome,social,lggrm2,LgGrm2,y2006_2010,,FALSE,,12,Pop5pl2,3.1,1169,0.003,0,22874,5.796103208,629.2829252,-16274,0.06,1327.613649,0.034061979,,,,,,,,0,0,0,,0.0036,0.00034062,,FALSE,,,TRUE,TRUE,TRUE,6600,,FALSE
languageSpokenAtHome,social,lggrm1,LgGrm1,y2006_2010,,FALSE,,12,LgGrm1,3.1,1169,1,,22874,5.796103208,629.2829252,-16274,0,1327.613649,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,6600,,FALSE
languageSpokenAtHome,social,lggrklep2,LgGrkLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,4,1065,0.009,0.001,16218,4.890179331,916.4922258,-4825,1.12,1405.056227,0.18931533,,,,,,,,0,0,0,,0.0202,0.001607492,,TRUE,,,TRUE,TRUE,TRUE,11393,,FALSE
languageSpokenAtHome,social,lggrklep1,LgGrkLEP1,y2006_2010,,FALSE,,12,LgGrk1,4,1065,0.341,0.013,16218,4.890179331,916.4922258,-4825,2.19,1405.056227,2.290572763,,,,,,,,0,0,0,,0.3629,0.018859278,,FALSE,,,TRUE,TRUE,TRUE,11393,,FALSE
languageSpokenAtHome,social,lggrk2,LgGrk2,y2006_2010,,FALSE,,12,Pop5pl2,3.2,2501,0.006,0,47570,3.733133366,1927.661277,-16180,1.1,3157.669869,0.104101427,,,,,,,,0,0,0,,0.017,0.001041014,,TRUE,,,TRUE,TRUE,TRUE,31390,,FALSE
languageSpokenAtHome,social,lggrk1,LgGrk1,y2006_2010,,FALSE,,12,LgGrk1,3.2,2501,1,,47570,3.733133366,1927.661277,-16180,0,3157.669869,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,31390,,FALSE
languageSpokenAtHome,social,lgfrlep2,LgFrLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,4.1,1604,0.013,0.001,23523,7.507650385,567.6099013,-18927,-0.48,1701.469071,0.141610268,,,,,,,,0,0,0,,0.0082,0.00100267,,TRUE,,,TRUE,TRUE,TRUE,4596,,FALSE
languageSpokenAtHome,social,lgfrlep1,LgFrLEP1,y2006_2010,,FALSE,,12,LgFr1,4.1,1604,0.291,0.016,23523,7.507650385,567.6099013,-18927,3.3,1701.469071,3.372135866,,,,,,,,0,0,0,,0.324,0.029683834,,FALSE,,,TRUE,TRUE,TRUE,4596,,FALSE
languageSpokenAtHome,social,lgfrcr2,LgFrCr2,y2006_2010,,FALSE,,12,Pop5pl2,2.2,3495,0.013,0,98693,4.688995614,1995.841677,-72818,0.1,4024.724711,0.107938662,,,,,,,,0,0,0,,0.014,0.001079387,,FALSE,,,TRUE,TRUE,TRUE,25875,,FALSE
languageSpokenAtHome,social,lgfrcr1,LgFrCr1,y2006_2010,,FALSE,,12,LgFrCr1,2.2,3495,1,,98693,4.688995614,1995.841677,-72818,0,4024.724711,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,25875,,FALSE
languageSpokenAtHome,social,lgfrclep2,LgFrCLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,3,2023,0.023,0.001,40357,6.46348906,906.4154677,-31832,-0.79,2216.781,0.188531286,,,,,,,,0,0,0,,0.0151,0.00159825,,TRUE,,,TRUE,TRUE,TRUE,8525,,FALSE
languageSpokenAtHome,social,lgfrclep1,LgFrCLEP1,y2006_2010,,FALSE,,12,LgFrCr1,3,2023,0.409,0.015,40357,6.46348906,906.4154677,-31832,-7.95,2216.781,2.839555355,,,,,,,,0,0,0,,0.3295,0.024110319,,FALSE,,,TRUE,TRUE,TRUE,8525,,FALSE
languageSpokenAtHome,social,lgfr2,LgFr2,y2006_2010,,FALSE,,12,Pop5pl2,2.5,3339,0.011,0,80866,5.034176942,1174.774021,-66680,-0.33,3539.634868,0.063554793,,,,,,,,0,0,0,,0.0077,0.000635548,,TRUE,,,TRUE,TRUE,TRUE,14186,,FALSE
languageSpokenAtHome,social,lgfr1,LgFr1,y2006_2010,,FALSE,,12,LgFr1,2.5,3339,1,,80866,5.034176942,1174.774021,-66680,0,3539.634868,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,14186,,FALSE
languageSpokenAtHome,social,lgchilep2,LgChiLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,0.9,3945,0.157,0.002,277763,1.895929541,3440.228045,-167457,3.89,5234.328419,0.594048339,,,,,,,,0,0,0,,0.1959,0.005593688,,TRUE,,,TRUE,TRUE,TRUE,110306,,FALSE
languageSpokenAtHome,social,lgchilep1,LgChiLEP1,y2006_2010,,FALSE,,12,LgChi1,0.9,3945,0.674,0.006,277763,1.895929541,3440.228045,-167457,-0.53,5234.328419,1.120407299,,,,,,,,0,0,0,,0.6687,0.009462096,,FALSE,,,TRUE,TRUE,TRUE,110306,,FALSE
languageSpokenAtHome,social,lgchi2,LgChi2,y2006_2010,,FALSE,,12,Pop5pl2,0.7,4484,0.054,0.001,411844,1.689537474,4584.909923,-246877,3.54,6413.084671,0.263503181,,,,,,,,0,0,0,,0.0894,0.002437907,,TRUE,,,TRUE,TRUE,TRUE,164967,,FALSE
languageSpokenAtHome,social,lgchi1,LgChi1,y2006_2010,,FALSE,,12,LgChi1,0.7,4484,1,,411844,1.689537474,4584.909923,-246877,0,6413.084671,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,164967,,FALSE
languageSpokenAtHome,social,lgarmlep2,LgArmLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,16.4,284,0.001,0,1052,18.71730226,214.9139363,-354,0.02,356.1516531,0.038129433,,,,,,,,0,0,0,,0.0012,0.000381294,,FALSE,,,FALSE,TRUE,TRUE,698,,FALSE
languageSpokenAtHome,social,lgarmlep1,LgArmLEP1,y2006_2010,,FALSE,,12,LgArm1,16.4,284,0.315,0.069,1052,18.71730226,214.9139363,-354,0.14,356.1516531,9.778062735,,,,,,,,0,0,0,,0.3164,0.069282401,,FALSE,,,FALSE,TRUE,TRUE,698,,FALSE
languageSpokenAtHome,social,lgarm2,LgArm2,y2006_2010,,FALSE,,12,Pop5pl2,9.6,527,0,0,3339,13.15893598,477.5206802,-1133,0.12,711.1645379,0.025881192,,,,,,,,0,0,0,,0.0012,0.000258812,,TRUE,,,FALSE,TRUE,TRUE,2206,,FALSE
languageSpokenAtHome,social,lgarm1,LgArm1,y2006_2010,,FALSE,,12,LgArm1,9.6,527,1,,3339,13.15893598,477.5206802,-1133,0,711.1645379,0,,,,,,,,0,0,0,,1,0,,FALSE,,,FALSE,TRUE,TRUE,2206,,FALSE
languageSpokenAtHome,social,lgarblep2,LgArbLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,4.2,1596,0.013,0.001,23077,8.770152155,772.2719728,-17724,-0.35,1773.025663,0.169299073,,,,,,,,0,0,0,,0.0095,0.001366096,,FALSE,,,TRUE,TRUE,TRUE,5353,,FALSE
languageSpokenAtHome,social,lgarblep1,LgArbLEP1,y2006_2010,,FALSE,,12,LgArab1,4.2,1596,0.474,0.017,23077,8.770152155,772.2719728,-17724,-2.05,1773.025663,3.957676121,,,,,,,,0,0,0,,0.4535,0.035739614,,FALSE,,,TRUE,TRUE,TRUE,5353,,FALSE
languageSpokenAtHome,social,lgarab2,LgArab2,y2006_2010,,FALSE,,12,Pop5pl2,3.6,2880,0.006,0,48697,7.34568463,1426.475026,-36892,0.04,3213.912102,0.077259933,,,,,,,,0,0,0,,0.0064,0.000772599,,FALSE,,,TRUE,TRUE,TRUE,11805,,FALSE
languageSpokenAtHome,social,lgarab1,LgArab1,y2006_2010,,FALSE,,12,LgArab1,3.6,2880,1,,48697,7.34568463,1426.475026,-36892,0,3213.912102,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,11805,,FALSE
languageSpokenAtHome,social,lgafrlep2,LgAfrLEP2,y2006_2010,,FALSE,,12,LgOEnLEP2,4.3,1556,0.012,0.001,22056,14.60104196,473.8892276,-20083,-0.85,1626.562941,0.130618702,,,,,,,,0,0,0,,0.0035,0.000840312,,TRUE,,,TRUE,TRUE,TRUE,1973,,FALSE
languageSpokenAtHome,social,lgafrlep1,LgAfrLEP1,y2006_2010,,FALSE,,12,LgAfr1,4.3,1556,0.355,0.018,22056,14.60104196,473.8892276,-20083,-10.74,1626.562941,5.159824983,,,,,,,,0,0,0,,0.2476,0.048356793,,FALSE,,,TRUE,TRUE,TRUE,1973,,FALSE
languageSpokenAtHome,social,lgafr2,LgAfr2,y2006_2010,,FALSE,,12,Pop5pl2,3,3093,0.008,0,62069,8.495988051,1113.879257,-54099,-0.37,3287.457376,0.060344689,,,,,,,,0,0,0,,0.0043,0.000603447,,TRUE,,,TRUE,TRUE,TRUE,7970,,FALSE
languageSpokenAtHome,social,lgafr1,LgAfr1,y2006_2010,,FALSE,,12,LgAfr1,3,3093,1,,62069,8.495988051,1113.879257,-54099,0,3287.457376,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,7970,,FALSE
languageSpokenAtHome,social,engonly2,EngOnly2,y2006_2010,,FALSE,,12,Pop5pl2,0.2,10505,0.517,0.001,3910650,0.591820777,7307.507988,-3160042,-11,12796.66746,0.343777194,,,,,,,,0,0,0,,0.407,0.003289115,,TRUE,,,TRUE,TRUE,TRUE,750608,,FALSE
languageSpokenAtHome,social,engonly1,EngOnly1,y2006_2010,,FALSE,,12,Pop5pl1,0.2,10505,0.517,0.001,3910650,0.591820777,7307.507988,-3160042,-11,12796.66746,0.343777194,,,,,,,,0,0,0,,0.407,0.003289115,,TRUE,,,TRUE,TRUE,TRUE,750608,,FALSE
householdType,social,nfama65pl,NFamA65pl,y2006_2010,,FALSE,,12,HH1,0.7,3613,0.1,0.001,305264,1.41321841,1472.097823,-241941,-0.9,3901.389624,0.232204677,,,,,,,,0,0,0,,0.091,0.002095686,,TRUE,,,TRUE,TRUE,TRUE,63323,,FALSE
householdType,social,nfama,NFamA,y2006_2010,,FALSE,,12,HH1,0.4,5825,0.325,0.002,989879,0.837643026,2498.573593,-808550,-6.44,6338.256464,0.402629453,,,,,,,,0,0,0,,0.2606,0.003494431,,TRUE,,,TRUE,TRUE,TRUE,181329,,FALSE
householdType,social,nfam1,NFam1,y2006_2010,,FALSE,,12,HH1,0.3,6224,0.395,0.002,1204960,0.731650261,2707.74371,-979983,-7.17,6787.49232,0.425358762,,,,,,,,0,0,0,,0.3233,0.003754065,,TRUE,,,TRUE,TRUE,TRUE,224977,,FALSE
householdType,social,mrdfam,MrdFam,y2006_2010,,FALSE,,12,HH1,0.3,6238,0.362,0.002,1104051,0.566000981,2932.214521,-789122,9.05,6892.78797,0.443879165,,,,,,,,0,0,0,,0.4525,0.003962685,,TRUE,,,TRUE,TRUE,TRUE,314929,,FALSE
householdType,social,mrdchu18,MrdChU18,y2006_2010,,FALSE,,12,HH1,0.6,5075,0.164,0.002,500877,0.971328998,2266.147171,-359051,3.98,5557.971572,0.376672976,,,,,,,,0,0,0,,0.2038,0.003191904,,TRUE,,,TRUE,TRUE,TRUE,141826,,FALSE
householdType,social,mhnwchu18,MHnWChU18,y2006_2010,,FALSE,,12,HH1,1.8,1725,0.019,0.001,58698,3.902682154,894.4221598,-44766,0.1,1943.094439,0.162723722,,,,,,,,0,0,0,,0.02,0.001283706,,FALSE,,,TRUE,TRUE,TRUE,13932,,FALSE
householdType,social,mhnw,MHnW,y2006_2010,,FALSE,,12,HH1,0.9,2601,0.056,0.001,169676,2.010068163,1578.651957,-121933,1.26,3042.588207,0.246960087,,,,,,,,0,0,0,,0.0686,0.002258081,,TRUE,,,TRUE,TRUE,TRUE,47743,,FALSE
householdType,social,hh1plu18,HH1plU18,y2006_2010,,FALSE,,12,HH1,0.4,6126,0.319,0.002,972646,0.68857622,2612.692672,-741987,1.25,6659.882807,0.412252514,,,,,,,,0,0,0,,0.3315,0.003604887,,FALSE,,,TRUE,TRUE,TRUE,230659,,FALSE
householdType,social,hh1pl65pl,HH1pl65pl,y2006_2010,,FALSE,,12,HH1,0.3,3373,0.239,0.001,729007,0.721558226,2187.763241,-544691,2.59,4020.377719,0.319073376,,,,,,,,0,0,0,,0.2649,0.003029981,,TRUE,,,TRUE,TRUE,TRUE,184316,,FALSE
householdType,social,hh1,HH1,y2006_2010,,FALSE,,12,HH1,0.1,6175,1,,3047249,0.192378834,2202.276776,-2351346,0,6555.962782,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,695903,,FALSE
householdType,social,fhnhchu18,FHnHChU18,y2006_2010,,FALSE,,12,HH1,0.7,3304,0.096,0.001,293887,1.968108405,1482.080295,-248109,-3.02,3621.184613,0.234358287,,,,,,,,0,0,0,,0.0658,0.002119524,,TRUE,,,TRUE,TRUE,TRUE,45778,,FALSE
householdType,social,fhnh,FHnH,y2006_2010,,FALSE,,12,HH1,0.4,3983,0.187,0.001,568562,1.186143179,2112.258033,-460308,-3.14,4508.427997,0.315761888,,,,,,,,0,0,0,,0.1556,0.002995089,,TRUE,,,TRUE,TRUE,TRUE,108254,,FALSE
householdType,social,famchu18,FamChU18,y2006_2010,,FALSE,,12,HH1,0.4,5385,0.28,0.002,853462,0.769026517,2549.528388,-651926,0.96,5958.04666,0.407212532,,,,,,,,0,0,0,,0.2896,0.00354714,,FALSE,,,TRUE,TRUE,TRUE,201536,,FALSE
householdType,social,fam1,Fam1,y2006_2010,,FALSE,,12,HH1,0.2,6766,0.605,0.002,1842289,0.381031998,2951.753038,-1371363,7.17,7381.842724,0.417194071,,,,,,,,0,0,0,,0.6767,0.003661296,,TRUE,,,TRUE,TRUE,TRUE,470926,,FALSE
householdType,social,avghhsz,AvgHHSz,y2006_2010,,FALSE,,12,mean,0.2,0.01,,,2.59,0.27676898,0.012719086,0.203653713,0,0.016179467,0,,,,,,,,0,0,0,,,,,FALSE,,,TRUE,TRUE,TRUE,2.793653713,,TRUE
householdType,social,avgfmsz,AvgFmSz,y2006_2010,,FALSE,,12,mean,0.2,0.01,,,3.36,0.314391867,0.017533811,0.030307607,0,0.020185007,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,TRUE,TRUE,3.390307607,,TRUE
grandparents,social,gprgcu18,GpRGcU18,y2006_2010,,FALSE,,12,GpLGcU18,2,2263,0.325,0.009,68790,4.370289241,947.5267806,-55610,-9.81,2453.360145,1.679937571,,,,,,,,0,0,0,,0.2269,0.014185169,,TRUE,,,TRUE,TRUE,TRUE,13180,,FALSE
grandparents,social,gplgcu18,GpLGcU18,y2006_2010,,FALSE,,12,GpLGcU18,1.2,4010,1,,211852,2.157015856,2061.344222,-153758,0,4508.795848,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,58094,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_sclgnd,EA_SClgND,y2006_2010,,FALSE,,12,EA_P25pl,0.5,5817,0.14,0.001,765209,0.994416192,3309.760112,-562878,0.74,6692.682646,0.249510897,,,,,,,,0,0,0,,0.1474,0.00228595,,FALSE,,,TRUE,TRUE,TRUE,202331,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_p25pl,EA_P25pl,y2006_2010,,FALSE,,12,EA_P25pl,0,359,1,,5458986,0.316239953,7141.013514,-4086281,0,7150.031818,0,,,,,,,,0,0,0,,1,0,,FALSE,,,TRUE,TRUE,TRUE,1372705,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_lthsgr,EA_LTHSGr,y2006_2010,,FALSE,,12,EA_P25pl,0.4,7822,0.21,0.001,1144231,1.002462227,4465.809781,-873420,-1.27,9007.060619,0.324509288,,,,,,,,0,0,0,,0.1973,0.003087171,,TRUE,,,TRUE,TRUE,TRUE,270811,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_lt9g,EA_LT9G,y2006_2010,,FALSE,,12,EA_P25pl,0.6,5466,0.107,0.001,583681,1.433773002,3378.089845,-440454,-0.27,6425.62425,0.260027119,,,,,,,,0,0,0,,0.1043,0.002400294,,FALSE,,,TRUE,TRUE,TRUE,143227,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_hscgrd,EA_HScGrd,y2006_2010,,FALSE,,12,EA_P25pl,0.4,9370,0.256,0.002,1399195,0.758605823,4759.852624,-1017768,2.19,10509.66684,0.373283914,,,,,,,,0,0,0,,0.2779,0.003151839,,TRUE,,,TRUE,TRUE,TRUE,381427,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_grdpfd,EA_GrdPfD,y2006_2010,,FALSE,,12,EA_P25pl,0.6,6781,0.135,0.001,737794,1.133121287,2705.871763,-592628,-2.92,7300.938501,0.214078654,,,,,,,,0,0,0,,0.1058,0.001892873,,TRUE,,,TRUE,TRUE,TRUE,145166,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_bchdh,EA_BchDH,y2006_2010,,FALSE,,12,EA_P25pl,0.3,9612,0.333,0.002,1816233,0.70467046,4829.642844,-1399591,-2.95,10757.13689,0.372634296,,,,,,,,0,0,0,,0.3035,0.003144142,,TRUE,,,TRUE,TRUE,TRUE,416642,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_bchd,EA_BchD,y2006_2010,,FALSE,,12,EA_P25pl,0.4,6813,0.198,0.001,1078439,0.893371775,3989.601985,-806963,0,7895.181632,0.289630538,,,,,,,,0,0,0,,0.1978,0.002718195,,FALSE,,,TRUE,TRUE,TRUE,271476,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_ascd,EA_AscD,y2006_2010,,FALSE,,12,EA_P25pl,0.8,4374,0.061,0.001,334118,1.453765256,2427.172017,-232624,1.29,5002.303469,0.199461108,,,,,,,,0,0,0,,0.0739,0.001725825,,TRUE,,,TRUE,TRUE,TRUE,101494,,FALSE
educationalAttainmentHighestGradeCompleted,social,ea_9t12nd,EA_9t12ND,y2006_2010,,FALSE,,12,EA_P25pl,0.6,5595,0.103,0.001,560550,1.37923372,2894.676148,-432966,-1.01,6299.45831,0.228319974,,,,,,,,0,0,0,,0.0929,0.00205256,,TRUE,,,TRUE,TRUE,TRUE,127584,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvniu18d,CvNIU18D,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvniu18_1,CvNIU18_1,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnipop1,CvNIPop1,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_vsn,CvNID_Vsn,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_scr,CvNID_SCr,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_ild,CvNID_ILD,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_hrg,CvNID_Hrg,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_cog,CvNID_Cog,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid_amb,CvNID_Amb,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvnid,CvNID,y2006_2010,,FALSE,,12,CvNIPop1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvni65pld,CvNI65plD,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cvni65pl,CvNI65pl,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cu18dvsn,CU18DVsn,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cu18dscr,CU18DSCr,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cu18dhrg,CU18DHrg,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cu18dcog,CU18DCog,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cu18damb,CU18DAmb,y2006_2010,,FALSE,,12,CvNIU18_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cni18t64d,CNI18t64D,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,cni1864_1,CNI1864_1,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldvsn,C65plDVsn,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldscr,C65plDSCr,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldild,C65plDILD,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldhrg,C65plDHrg,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldcog,C65plDCog,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c65pldamb,C65plDAmb,y2006_2010,,FALSE,,12,CvNI65pl,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864dvsn,C1864DVsn,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864dscr,C1864DSCr,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864dild,C1864DILD,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864dhrg,C1864DHrg,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864dcog,C1864DCog,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
disabilityStatusOfTheCivilianNoninstitutionalizedPopulation,social,c1864damb,C1864DAmb,y2006_2010,,FALSE,,12,CNI1864_1,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,FALSE,,,FALSE,FALSE,FALSE,,,FALSE
ancestry,social,zmbwean,Zmbwean,y2006_2010,,FALSE,,12,Pop_5,41.8,285,0,0,414,98.28707781,173,-307,0.01,333.3976605,0.008821083,,,,,,,,0,0,0,,0.0001,8.82108E-05,,FALSE,,,FALSE,FALSE,FALSE,107,,FALSE
ancestry,social,yugoslv,YugoSlv,y2006_2010,,FALSE,,12,Pop_5,7.9,1621,0.002,0,12410,10.90956536,803.0940169,-7935,0.03,1809.033167,0.040929891,,,,,,,,0,0,0,,0.0023,0.000409299,,FALSE,,,TRUE,TRUE,TRUE,4475,,FALSE
ancestry,social,windsub,WIndSub,y2006_2010,,FALSE,,12,Pop_5,2,3463,0.013,0,106548,6.137491128,1426.791155,-92416,-0.58,3745.410792,0.072642884,,,,,,,,0,0,0,,0.0072,0.000726429,,TRUE,,,TRUE,TRUE,TRUE,14132,,FALSE
